baseid	url	file_name	acl	state	version	storageclass	deletereason	release	project_id	type	id	md5	size
1690a3ee-1d9b-40b1-86ba-9262ed21bcad	s3://s3-external-1.amazonaws.com/gdcbackup/f5d84fc3-9113-4d62-beae-1b1cf99cd796	TCGA-AC-A23H-01Z-00-DX1.8E0AE339-1047-4CA5-BFC5-37A3B10FD8B5.svs	[u'open']	released	1	GLACIER		12.0	TCGA-BRCA	active	16d2bed8-4fe9-43ba-832a-4a193aa3309d	6c83a12abe27cf120a8a885a82a6e592	98640572
7c56834d-57bb-4e12-a1a4-cd9fdc972b16	s3://s3-external-1.amazonaws.com/gdcbackup/b0a7538f-6fe2-4987-9cc4-65d60d703c45	TCGA-A4-A5DU-01Z-00-DX1.ACCD40B6-CC28-4E89-B9A9-9199F0541075.svs	[u'open']	released	1	GLACIER		12.0	TCGA-KIRP	active	495ecc6b-f56d-40e4-bacf-966d5eede408	a637378be2ddd3be0ae468363bb4cd12	98648178
b90cfb1f-0657-4215-8df2-24dc58e9320b	s3://s3-external-1.amazonaws.com/gdcbackup/73287f03-6840-4fe7-82a5-75484441f4e0	TCGA-AJ-A3EL-01Z-00-DX1.5E142ECE-2DA3-4958-B8E1-C9BC85BC12A4.svs	[u'open']	released	1	GLACIER		12.0	TCGA-UCEC	active	76b1cbbb-72c8-4eac-82c5-2642a487693d	099793b64b76e8b02d254c75bf2ebf0d	99178068
45061d8d-c1b7-4dc4-9c1c-a8f672ea2f3d	s3://s3-external-1.amazonaws.com/gdcbackup/29ae2ced-f25b-468c-a60a-3d7871dded13	TCGA-12-0818-01Z-00-DX2.B4D2796F-6303-439B-BB61-06F2F81CE6C0.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	87f3e319-d0d7-4971-98af-a1e7bef26930	0d1673ada6fa8b5232a971fe6acfd709	99369734
a1c4711a-7534-4a32-84f1-24d4bf81067c	s3://s3-external-1.amazonaws.com/gdcbackup/a20b3b99-3670-4343-8c06-c89028f2e9b0	TCGA-44-2659-01Z-00-DX1.b33f40e6-bc18-48b0-8dad-bdb0a6a200b5.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LUAD	active	531ae453-0ea9-404c-98f9-66109cbc9972	f874999162ba2cd93282be828fb95a07	99663537
c1858d43-6200-4307-9430-f203e72b4efc	s3://s3-external-1.amazonaws.com/gdcbackup/c5588008-7d62-416c-a40d-b71b1660212e	TCGA-FB-AAPS-01Z-00-DX1.BD33EF8C-A9ED-486C-A8A7-A91E5CD7FB8C.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PAAD	active	d08195eb-513d-4b7a-9988-05ea5e63d1b9	af707fa305bcf511a092aee2ea3241cf	99759953
c73d775e-f279-4a33-8881-9fad58807cdc	s3://s3-external-1.amazonaws.com/gdcbackup/d3dc0ea0-fc18-4eb3-914c-4eb8840a2fac	TCGA-VM-A8C8-01Z-00-DX6.060E0C36-5EDA-476F-8D1F-2959FE993D3A.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	90dcc34a-fd8f-414a-ac14-00e651358744	7205245c75a909b1e2f9c0ab5ad73edd	99794305
705a8e2e-6355-41ad-bc6f-69cc46f263a4	s3://s3-external-1.amazonaws.com/gdcbackup/a5670f5d-0604-41f5-90cd-c5ddcaf89607	TCGA-AS-3777-01Z-00-DX1.3c2ee8f6-91f4-46e6-a84b-676d8560f3d4.svs	[u'open']	released	1	GLACIER		12.0	TCGA-KIRC	active	72d911af-73e7-4270-9e5b-f81c769094ff	f3b01895d17b4f3cff1d741b91170fea	100037719
4ec5c0b6-7de8-49a7-a025-148710e4e447	s3://s3-external-1.amazonaws.com/gdcbackup/d044ac99-592f-4c3a-ab18-0ac42659176a	TCGA-DU-A5TS-01Z-00-DX1.FD62A1B8-0B55-4441-B650-9A8C7AEC8859.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	0ce3759e-76de-4b16-a864-891021adce93	fb0eac245b791d80256612c85c14028b	100220941
41ffa192-fbac-4d70-a7e3-7d6008674e3a	s3://s3-external-1.amazonaws.com/gdcbackup/f67730b4-509d-46cb-8f75-955828c8a4a3	TCGA-06-0237-01Z-00-DX1.0705028b-46e9-41b0-8083-c347fb746b96.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	111ace21-a6aa-46f8-8f0e-ac3067d0d7f6	cc49ae8b7b34015965ebcd37b0d9c8a6	100229815
ab68c58a-8f7f-46ab-8f53-78851e7f3796	s3://s3-external-1.amazonaws.com/gdcbackup/80beccef-1108-44c4-8c3a-815dbd092fae	TCGA-12-1091-01Z-00-DX3.EBCFA1D7-285E-4D7D-86E5-3BA56E84E58B.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	340bdc40-e597-419a-bc5d-e7cf0a8f3028	d95abee7602534238fabc947614efb14	100436324
5f31fa5a-8adf-47ec-b66e-4405c2b7b9fa	s3://s3-external-1.amazonaws.com/gdcbackup/481a035e-b456-4947-bde2-bcffaf93c894	TCGA-A4-A6HP-01Z-00-DX1.E323CECA-C081-4A67-98E3-B0BD28800D7A.svs	[u'open']	released	1	GLACIER		12.0	TCGA-KIRP	active	83ed25c1-5c92-4242-9a47-69dbba9e95dd	9e4890d05dca5210ef98e67b6770d2d0	100655878
93dea847-5f37-41e4-92e2-a1675dd6c7d1	s3://s3-external-1.amazonaws.com/gdcbackup/09ab53f8-054c-4b7e-9f8b-3376921a5818	TCGA-12-0780-01Z-00-DX1.1020a882-f78f-4ffc-a845-50267d77163c.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	5d5f21e0-0898-4325-a5b2-8c6512da29f2	dc49649346751a620d506ee398a73c61	100744167
d576afbc-7e0c-4e56-8668-f450abf3f623	s3://s3-external-1.amazonaws.com/gdcbackup/4b34e003-afc3-42d1-905b-1a22941ad6ed	TCGA-HC-7210-01Z-00-DX1.07b41e7b-3097-4a56-a8db-249b9fb0553b.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PRAD	active	5420c700-5844-4ebb-b9cb-bee8f0fa2a4d	a24a8512a739a5964888bd4c0c7cc9ee	100773867
8f22f9da-6250-43ea-81a4-c7b1533acd1d	s3://s3-external-1.amazonaws.com/gdcbackup/85d29967-8d5a-4d7e-9bb8-eceebd454b80	TCGA-G4-6625-01Z-00-DX1.0fa26667-2581-4f96-a891-d78dbc3299b4.svs	[u'open']	released	1	GLACIER		12.0	TCGA-COAD	active	d8ac5c5f-56dd-4789-b7d0-4966575c5549	0f95a2ce05df77ff62177d8d1b3ea8c7	100860407
e5ae713a-a07c-40e9-a4ae-80718c27a73e	s3://s3-external-1.amazonaws.com/gdcbackup/71a7381b-0863-4800-adda-f76a426d0b26	TCGA-55-A48Y-01Z-00-DX1.D8735347-E060-439F-B5A1-1E47A958A392.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LUAD	active	8e00f156-fe4f-4288-aa12-286f17c63dcf	91e0c6f2c456f5159627f1eb7664a640	100995092
c9fbf14b-12c9-4d35-a209-ba5dece9c516	s3://s3-external-1.amazonaws.com/gdcbackup/53195e23-290b-48dc-aad4-af3def2a10be	TCGA-C5-A7CH-01Z-00-DX1.135C076E-0B56-415F-9693-74730157730F.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	375b662d-f8f3-47e6-84cc-491627254171	d59928a4b07745d924744a8eb8b5b62f	100999536
3d6e6b9d-c2f1-4fba-9510-89989db5ef61	s3://s3-external-1.amazonaws.com/gdcbackup/f431289a-9184-42e2-9ef1-525dea316977	TCGA-FM-8000-01Z-00-DX1.c8307f0d-6f7f-4f4c-bd71-4c4a3da528d4.svs	[u'open']	released	1	GLACIER		12.0	TCGA-DLBC	active	be388ebd-2dc9-4f15-bbc5-96a714463169	a1fd2d40f161f1d987d108253dc7a3fa	101026281
5fee5fa0-929f-4d27-8b44-df96e1a1a2ca	s3://s3-external-1.amazonaws.com/gdcbackup/d0746186-c581-45d0-8b97-05a404652b85	TCGA-DU-7011-01Z-00-DX1.839D54AF-A0C7-4DE4-A7D0-D19C760FFB3D.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	d7ad577c-a320-49f6-bc3f-9918bc2bc411	f7279e3902737b4dbba0547761be7b21	101144240
ea38e953-e7cd-4263-bda7-72304a1c7b36	s3://s3-external-1.amazonaws.com/gdcbackup/7edf1194-6618-4948-b650-a482dccc7e9c	TCGA-VM-A8C8-01Z-00-DX8.CFBE7871-B2AD-4D99-8C40-D1EAC34BB272.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	cb14004a-fd9e-40bd-b608-5a277f0fc0e0	86222413cbc600e3244ab62a538cfb37	101558865
020a1b61-74b4-4d79-9c49-3f3c97b7d3ac	s3://s3-external-1.amazonaws.com/gdcbackup/29a305b1-675e-4184-b78b-c03c9971ce8f	TCGA-AG-3726-01Z-00-DX1.3083b6e0-f039-4d39-848e-78143938cf82.svs	[u'open']	released	1	GLACIER		12.0	TCGA-READ	active	d74e6769-0040-4a0c-abad-f1a59b201dd8	77b7691871c43bdbfccea92ad1912338	101730570
97e059bc-4ee0-47ec-b8ff-2663f2940e38	s3://s3-external-1.amazonaws.com/gdcbackup/eb3d7fd3-bb8c-4fb4-843d-a9c5d95801e7	TCGA-43-2576-01Z-00-DX1.779df209-95e1-4303-9c32-4083e8088d8e.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LUSC	active	abe1b1e4-b242-4687-8cf8-ae595a30d63e	1600f9bc0a9ffd1d579e503b3486a00e	101946109
754bc6a0-1f56-4b00-b661-e6502085f2d0	s3://s3-external-1.amazonaws.com/gdcbackup/7ff62c75-b513-424a-ae49-2e21183124e9	TCGA-06-0876-01Z-00-DX1.4268ceff-f46b-4d72-8606-45e79d935325.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	7d16bd23-b279-42b6-be57-4562259594e9	113801945213d1c84c5a441523a1dad5	102199347
660f5ba4-6156-4762-848a-85bf7657b520	s3://s3-external-1.amazonaws.com/gdcbackup/38f7ff92-be77-465e-964a-ff4a18add3db	TCGA-CH-5754-01Z-00-DX1.4dae6511-baa2-4472-b625-a41c9c95dec8.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PRAD	active	07fdf668-67ae-4e42-9571-75e6044df7c2	175d9629710becc6c54822e308e72064	102232993
8a224096-3f84-42bd-81c1-1568610107a3	s3://s3-external-1.amazonaws.com/gdcbackup/028e6e8d-63f8-4d98-aa5f-0cb7bf2d241f	TCGA-BB-4228-01Z-00-DX1.170b1b9a-05ac-4115-965e-56c2af944f1f.svs	[u'open']	released	1	GLACIER		12.0	TCGA-HNSC	active	17fa8744-fa98-461f-abf2-c2cd8ae946a2	e500b9c2b2a4f9415ad98e8ada7771c5	102390211
73e8f6be-a48d-47f9-83a0-1f0cf4969c59	s3://s3-external-1.amazonaws.com/gdcbackup/99de18fc-ab50-4fc4-92a2-03fa38da543c	TCGA-CN-4725-01Z-00-DX1.fe518acf-cceb-4be4-b01a-63d66248d6d4.svs	[u'open']	released	1	GLACIER		12.0	TCGA-HNSC	active	9101c1cd-3125-43be-8357-d9cdfbfc8341	a913a722e10365bcf1130db76ae81763	103134959
fd3b5285-9571-4689-9130-9a93e2aff397	s3://s3-external-1.amazonaws.com/gdcbackup/4c6fdbf6-8746-405e-adb5-2f04a96018ef	TCGA-DU-8165-01Z-00-DX1.8d633ff1-6aed-41e5-8518-8856dbe4a718.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	c74bfb86-4de5-45f0-b5fc-6412d63c23ed	7bbb38ab28b3dff7ef6cee0d2027a4d9	103229617
1425550b-6285-49d3-8c3e-df06c0d5ebbd	s3://s3-external-1.amazonaws.com/gdcbackup/d75d8400-5866-4496-91a9-c21d620efeb5	TCGA-DU-7018-01Z-00-DX1.75C2DA95-5661-4CC4-BF42-CF30137CEA9F.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	87a75bc2-f798-4396-8f77-6b223fc968cd	f6da7a7a585dc62bce209901555b32ee	103276870
0688caae-5828-4e95-8189-c673e38bef6a	s3://s3-external-1.amazonaws.com/gdcbackup/827dfec5-ed4b-46f4-a7d3-b6f85b1e4283	TCGA-MU-A5YI-01Z-00-DX1.9A120E91-4345-45D5-BF51-C2D6F9612632.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	16b28441-e309-45e1-913d-c0218acc4c64	468f29899b59cf14e50ade06c1d5369e	103309631
699c69f7-8b27-462c-8d30-dda09240b6c3	s3://s3-external-1.amazonaws.com/gdcbackup/449c91ac-8b94-498a-b36c-6a540f2bb99f	TCGA-44-6144-01Z-00-DX1.604b3c7c-92e8-474a-bae8-e48415ea6196.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LUAD	active	fed23987-472d-4e91-bcc0-d51b26ab3f8e	740ce2eadfaaeb7caecb8542b8be3df5	103410771
1f779111-2096-4a83-97c4-b60f7924e9b2	s3://s3-external-1.amazonaws.com/gdcbackup/42fe79b7-ed40-4085-862a-5de919b6796b	TCGA-CH-5744-01Z-00-DX1.ae8a6754-a41d-4227-b48c-0258d7bc500a.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PRAD	active	5f5603c7-97ec-44bb-bc06-545fb29d10b9	05eec480da9c3a651222d42163bb7b1e	103507089
45685178-da33-4e0d-a789-51653cbf4f9d	s3://s3-external-1.amazonaws.com/gdcbackup/85ec6c3f-46b3-49ce-9104-3fe04107b793	TCGA-VS-A9UC-01Z-00-DX1.59D79CEB-4157-4956-8C2D-781AA375A43D.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	c3b4c2e6-10fd-41f5-8e52-cc4fae4516cc	e78da61a8069701d739e34319c5f1340	103551767
945c93b1-b7f0-4ae5-b41f-9db538a19cd9	s3://s3-external-1.amazonaws.com/gdcbackup/fd0515d8-efa2-4b40-b79c-4fcc65cdcfe5	TCGA-12-0703-01Z-00-DX3.93ac10c7-1668-4dcd-b27b-a8f4855c695a.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	021cdbe8-e1ef-4dd2-9cbb-f298b6002e60	0113bca4e463831c3f6d3a3467e65a40	103640473
508ed875-53e2-4373-8fdb-bb3548020521	s3://s3-external-1.amazonaws.com/gdcbackup/1b216acb-f060-47dc-96fc-0525311f8220	TCGA-06-0137-01Z-00-DX3.84d2c007-be53-431d-b5d6-1bb62d28cafb.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	3b971ce3-8b54-48f6-a528-85a071df1565	3a0988cfe5ede3d63e52e6f4d02e16b4	103656311
b993ce64-f75d-454e-a90b-5e5ea39fd941	s3://s3-external-1.amazonaws.com/gdcbackup/9b81cbab-4fd9-49c9-b94f-b4a5c0fa5d3b	TCGA-06-1086-01Z-00-DX2.e1961f1f-a823-4775-acf7-04a46f05e15e.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	5edf31a4-818b-42f5-b5ec-067ded307698	c507bca803386695a253e73a1ea87af9	103753261
b9f89a6d-95f5-4b0e-9a45-e34fe3ec9c3d	s3://s3-external-1.amazonaws.com/gdcbackup/498e3146-a820-4a04-a494-13d1366e1902	TCGA-A4-A772-01Z-00-DX1.E703D8D9-5CEF-4AA7-AAE4-897833BBA278.svs	[u'open']	released	1	GLACIER		12.0	TCGA-KIRP	active	1bf98886-6ac4-49ec-9fd9-4ed19fca7eb9	2428d474bfe3f6b6cc01972c9dae9f90	103784254
dce50dfe-13fb-4f51-ade7-43b7fb7f27c4	s3://s3-external-1.amazonaws.com/gdcbackup/4256c378-f335-4528-9520-1193b9c30823	TCGA-55-7728-01Z-00-DX1.1d47a5fe-cab5-4d5a-a62b-16f345334d25.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LUAD	active	b6056f12-de04-49ce-9121-15658c748d33	c0552538ce471fb3a5f668f68d6c2ad5	103803979
c0b22a4b-e34f-40a5-bb99-0364b8bea396	s3://s3-external-1.amazonaws.com/gdcbackup/d498c375-b472-4375-b43d-c28570048c75	TCGA-A6-2674-01Z-00-DX1.d301f1f5-6f4a-49e6-9c93-f4e8b7f616b8.svs	[u'open']	released	1	GLACIER		12.0	TCGA-COAD	active	46173b4f-0336-4c8e-9a6b-cc4ce0b9e75d	640fde7dbdceb31572dc3df3aaf234a5	103852457
74192d5e-0b90-45d6-9a1e-36e1a199a210	s3://s3-external-1.amazonaws.com/gdcbackup/0ce52b9e-d4ab-4b0b-9d69-a999576c74f2	TCGA-HZ-8001-01Z-00-DX1.03aae6b5-520b-4bcb-bb43-f58520ab08f4.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PAAD	active	cfedee9e-c6df-4a91-ad98-9af54f75feca	5569933ab89ec82fad81536389d0f2c5	104029111
49bf3e6b-e761-4944-bd8e-fe6a81e51bed	s3://s3-external-1.amazonaws.com/gdcbackup/850c6dbb-a923-4e74-b5a1-4b6dc42809be	TCGA-VM-A8C8-01Z-00-DX9.07AAC35A-A609-479F-843E-1E759A922AFA.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	fc50d6be-7c2f-48bb-8307-097d5fdd0d98	cfc02993a59a80836a392e324fe28b68	104414667
d043cf97-070e-45e6-9814-8de3f388a33d	s3://s3-external-1.amazonaws.com/gdcbackup/7db33f0d-af30-4e57-a85c-e7e7c9ea2451	TCGA-12-0692-01Z-00-DX4.9fceb40e-f018-4b0e-a423-7f234079caae.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	edb77199-3ba8-4ccb-8557-d042c138404b	4c60b4142a0b7be0d01f43dfd9f08154	104462955
96bfb17a-5b59-4e94-8d22-a9bfdbad581e	s3://s3-external-1.amazonaws.com/gdcbackup/1f819fb0-bec2-4b27-a4ae-ddff9fea64e6	TCGA-AK-3440-01Z-00-DX1.ea0763b1-4262-4c75-9f76-080af1ffeab7.svs	[u'open']	released	1	GLACIER		12.0	TCGA-KIRC	active	f293c6f4-67c2-4e1a-b8e3-79a4f7fea185	0dcf01e0ab2ee7df67b34bd70191bd9e	104688881
ebcd05d3-40ed-48cd-acfd-6f33134faf2d	s3://s3-external-1.amazonaws.com/gdcbackup/026849cf-d65b-4b80-b8a4-08f6d114e21b	TCGA-HF-A5NB-01Z-00-DX1.CA67064B-3281-4144-A2A2-E0BC43E6F8D6.svs	[u'open']	released	1	GLACIER		12.0	TCGA-STAD	active	8e468b86-a646-4f50-96ae-673e178d0daa	b1efa587173d2d0fe41975ddcbdd0dc6	104819368
0cf53232-372f-4d09-9de9-eeed937e6c5f	s3://s3-external-1.amazonaws.com/gdcbackup/d27c785d-309b-4027-be90-f2d21af2a4ed	TCGA-HC-7752-01Z-00-DX1.8e7786c2-a393-47d3-8f22-36b283abdb3a.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PRAD	active	93ac4628-732e-4729-b706-0ca9ea5078f4	83042b89d84d3d3320f7f46fcd1f65c8	104825515
d6844d4c-6329-43e2-8bfe-0d81f482eb4a	s3://s3-external-1.amazonaws.com/gdcbackup/5f03e187-2959-45f2-8c04-bc4b0323cf37	TCGA-12-0828-01Z-00-DX2.E884D44B-E63F-47B3-BC43-F48A036EF99F.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	dde6b7b6-6ef9-4743-8e8d-a3633ce67e7c	751628f68ab262baffbaa5ab6c38173b	104894518
e498aa70-930e-47bc-a5cc-ffc880cc1113	s3://s3-external-1.amazonaws.com/gdcbackup/73f61927-6d5f-4bd7-9be4-94dfc54a2ccc	TCGA-EE-A3J8-01Z-00-DX1.4FAFDA16-1B9B-4D5C-9763-8390729E0F05.svs	[u'open']	released	1	GLACIER		12.0	TCGA-SKCM	active	8dafc84b-2892-4e9c-a5e0-67fe4e7bef94	eb3330cdf4d6ebaee3c320e6ba11c96d	104990397
3283b6de-1c6d-4cb8-8e73-9b6bb1adfe37	s3://s3-external-1.amazonaws.com/gdcbackup/bee9c925-6ed5-4291-8355-4529b7236fcb	TCGA-DU-5870-01Z-00-DX1.11f12fa4-b243-4e7a-885a-43f6ca71f024.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	98deffc6-78b0-4137-9135-3a6048b781c0	c13eb2934593c9bc826c2fc571785422	105015423
8d898119-03f2-4ec8-be87-a19432ba8183	s3://s3-external-1.amazonaws.com/gdcbackup/bcc316e2-bcfb-425d-996e-796b58fb77fb	TCGA-14-1794-01Z-00-DX2.3e13a3c1-8a7c-4b0a-8a6b-af1683a67be9.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	b4b492f3-b829-4d4f-8067-36f6986eb4df	08fffd593bbf59cddd3c1d64836a7e25	105871807
d928ea9a-3ae4-43f0-b6b0-bacf6a8f15d2	s3://s3-external-1.amazonaws.com/gdcbackup/f1a03216-834b-4320-852b-1396308a7bb8	TCGA-12-0656-01Z-00-DX3.cc07a0fe-d9bc-42c6-913f-876efe3a0b94.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	727a7034-d3d8-4213-a54a-13cc6a18289b	6e095570e2476a6128e1bd4a7252ddf3	106008011
e4029233-baf9-47e1-9723-73f6445e9aaa	s3://s3-external-1.amazonaws.com/gdcbackup/1df7861a-46e0-47e2-b538-ffb2b9efa530	TCGA-06-0877-01Z-00-DX2.b5af1c90-e841-49a9-906e-73fd6cba57be.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	31f50a57-6438-4c42-aa81-1b86ca398e0e	10139b790c88559804da02ba7f50e950	106286463
c58f5a07-6112-43e2-b8db-f28fca35b973	s3://s3-external-1.amazonaws.com/gdcbackup/f7cf9e8c-9289-44a0-9ae4-513c02808085	TCGA-HC-8264-01Z-00-DX1.0992961B-454E-40C4-9571-5B2D9FE8B3DF.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PRAD	active	c5736965-24ab-454b-a841-44fdf72fc792	0ce515bf3da4468578698b80a7e0afe4	106583582
67586893-d915-4fcb-9095-c977a012811a	s3://s3-external-1.amazonaws.com/gdcbackup/f6ba1b86-4872-48b5-a84e-e98d183bb485	TCGA-HT-7468-01Z-00-DX7.64F8DF3B-5821-4BCB-80E5-1252F9EB8DFD.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	148e68ea-71ef-4d0b-bb83-10ff13a39b81	482721f8d89241a764c76bac18689ee0	106644109
c739d3cb-036b-4f3a-9b0e-1edac4b8d88f	s3://s3-external-1.amazonaws.com/gdcbackup/22a46939-6d6d-4c9d-b552-27015f3ebfa7	TCGA-C5-A1BN-01Z-00-DX1.75ED1BD9-C458-42D3-8A98-8FE41BB9CC2E.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	1e0ece65-297d-486d-a71c-0182a0037619	7cdad7c54e13e679e7e884fbd1aa20a1	106695804
497e9d94-9c40-40dd-8600-8049f24b7e71	s3://s3-external-1.amazonaws.com/gdcbackup/1143de3c-1d0e-4f19-a905-44ad107c09e5	TCGA-MT-A67G-01Z-00-DX1.CC0030DC-7F1D-45D2-85D3-4D32BDA585B5.svs	[u'open']	released	1	GLACIER		12.0	TCGA-HNSC	active	b91cde78-84bb-4a04-9f64-5adc9375423a	210c1afaa25802852624c424c3515cee	106767483
78e89354-2a6f-448e-b01c-e39c04eb160f	s3://s3-external-1.amazonaws.com/gdcbackup/2e443618-00c4-42ce-81eb-6fd342f56ad4	TCGA-C5-A1MK-01Z-00-DX1.2C5781B3-C7E1-46CE-8853-E99497A60571.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	65b2dbfa-2c4e-4ae5-9a8b-1b92e836fa77	63930542e14d3ec5bfb0710e4924c7ed	106806720
faff63e2-e972-44d0-800c-e043af983f79	s3://s3-external-1.amazonaws.com/gdcbackup/94ac1ecb-4603-4002-ac07-289c6e1b5614	TCGA-AA-3556-01Z-00-DX1.63a74b91-44e8-4ffd-8737-bcf6992183c3.svs	[u'open']	released	1	GLACIER		12.0	TCGA-COAD	active	4610d8e4-ddc8-41e3-a92f-9cc32c8c8e8a	0a4f391274f3fd7ad0947c3e80f6ae39	106976814
771bb2ff-c016-4043-a1cd-63176a897399	s3://s3-external-1.amazonaws.com/gdcbackup/5312ca41-aca2-44b9-bcd3-693667bc0035	TCGA-41-2571-01Z-00-DX1.d0a404d6-6cd0-42ab-b7c7-a9c35b9efbb9.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	22b9bfc4-a270-484f-bbc7-427c367a75b7	a8420bbbd6c3a10d5b835f400d5c9ed3	107032295
ae8b3cf4-9454-4d5d-8c30-89ce329eca4d	s3://s3-external-1.amazonaws.com/gdcbackup/a04ddb6a-556d-4e69-8774-0db90624e43b	TCGA-BA-6870-01Z-00-DX1.261566ac-6b40-4a08-b383-ee61cbdc8672.svs	[u'open']	released	1	GLACIER		12.0	TCGA-HNSC	active	addeb2da-83ca-49fe-9d0d-38afe1ad7e83	2d6c4aab4c2b06f728adb236ba500dfa	107042933
93bb34f4-c881-442a-9c25-1213879fc89c	s3://s3-external-1.amazonaws.com/gdcbackup/1622e496-60ef-4378-bcf9-9596e003941c	TCGA-HZ-8519-01Z-00-DX1.166BF558-50E5-4760-8CE6-F66C4932EB2D.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PAAD	active	daa744f0-da56-4587-b606-97033a1b4b83	d0e73d04240d9c98565e389150423243	107134948
7bc610b7-2fd8-4d82-917e-e8c3c328b82b	s3://s3-external-1.amazonaws.com/gdcbackup/142b1d94-f05e-4e7d-8203-4966fdc1e681	TCGA-12-0822-01Z-00-DX2.C4F87A2B-B4CA-41D3-A082-588155F4D17D.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	d4c1ba5f-aa94-4841-83b2-3673f91064a7	291203b62e8d2b686c129395af0f46ac	107156238
b1023fae-95fa-42ed-b917-ab680dda8fce	s3://s3-external-1.amazonaws.com/gdcbackup/cf5cf4f7-4655-47dc-83e8-a6297df7bc1e	TCGA-VM-A8C8-01Z-00-DX7.614E87B3-E2F0-4977-AE49-1EDBB26F879C.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	a682819b-72a5-4cd6-bc2f-bd3cf5ec2ed3	26ca515a6dada7538f79a55980a9363a	107232143
ffb8991d-dcd6-4746-8eff-7a28400c221f	s3://s3-external-1.amazonaws.com/gdcbackup/c9ef8c5b-0579-4833-9044-f6de9a8ed026	TCGA-VM-A8C8-01Z-00-DX4.980FE353-1CBB-4B38-B26C-F96EFCA462B9.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	309fbdb4-e946-4b4d-b9f2-0cbeb3db5227	dee36c55cb0ff455026cfa4248f4d292	107285329
ff5d466c-b2ef-466a-b845-ac49acc876ac	s3://s3-external-1.amazonaws.com/gdcbackup/80c6fb17-2f1f-4e0b-a4ae-890795b2314b	TCGA-AH-6903-01Z-00-DX1.29f3feae-e757-4138-9f86-439fac247009.svs	[u'open']	released	1	GLACIER		12.0	TCGA-READ	active	7153a8f8-204f-4712-8465-eafc94f7b8e4	3557e3d7868f5fd240e36e38d757dff7	107360663
3c62dbc2-e605-44c0-9095-d92a5658ef0d	s3://s3-external-1.amazonaws.com/gdcbackup/d4566037-4d9b-4bca-b647-6519c2413314	TCGA-12-1602-01Z-00-DX4.101D2311-011B-4362-89C6-D8F0F0C28065.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	15d460cd-8fe9-4f24-8eee-0064f774921f	1b4ef4324a0e47666d7cd5343581a25e	107428254
